unit_id,grade,schid,tchid,classtype,classsize,tested_n,assigned_n,teacher_tgen,teacher_tgen_imputed,teacher_trace,teacher_trace_imputed,teacher_thighdegree,teacher_thighdegree_imputed,teacher_tyears,teacher_tyears_imputed,share_female_n,share_black_n,share_freelunch_n,share_female,share_black,share_freelunch,school_urban,school_fl_official,school_fl_n_grades,school_fl_student
g3_244697_24469720,g3,244697,24469720,3,26.0,24,26,2.0,False,1.0,False,2.0,False,5.0,False,26,26,26,0.4230769230769231,1.0,0.9615384615384616,1.0,0.9225,4,0.9491525423728814
g3_244697_24469721,g3,244697,24469721,1,17.0,16,17,2.0,False,2.0,False,2.0,False,29.0,False,17,17,17,0.5882352941176471,1.0,1.0,1.0,0.9225,4,0.9491525423728814
g3_244697_24469722,g3,244697,24469722,2,29.0,24,29,2.0,False,2.0,False,2.0,False,0.0,False,29,29,29,0.4482758620689655,1.0,0.9655172413793104,1.0,0.9225,4,0.9491525423728814
g3_244708_24470819,g3,244708,24470819,3,22.0,20,22,2.0,False,1.0,False,2.0,False,23.0,False,22,22,22,0.3181818181818182,1.0,1.0,1.0,0.9475,4,0.9836065573770492
g3_244708_24470820,g3,244708,24470820,2,24.0,23,24,2.0,False,2.0,False,2.0,False,31.0,False,24,24,23,0.375,1.0,1.0,1.0,0.9475,4,0.9836065573770492
g3_244708_24470821,g3,244708,24470821,3,22.0,22,22,2.0,False,2.0,False,3.0,False,33.0,False,22,22,22,0.4090909090909091,1.0,0.9545454545454546,1.0,0.9475,4,0.9836065573770492
g3_244708_24470822,g3,244708,24470822,1,17.0,16,17,2.0,False,2.0,False,3.0,False,33.0,False,17,17,16,0.4117647058823529,1.0,1.0,1.0,0.9475,4,0.9836065573770492
g3_244708_24470823,g3,244708,24470823,2,22.0,21,22,2.0,False,2.0,False,3.0,False,25.0,False,22,22,22,0.5454545454545454,1.0,1.0,1.0,0.9475,4,0.9836065573770492
g3_244723_24472318,g3,244723,24472318,3,16.0,15,16,2.0,False,2.0,False,3.0,False,11.0,False,16,16,16,0.4375,1.0,0.9375,1.0,0.9625,4,0.9705882352941176
g3_244723_24472319,g3,244723,24472319,3,19.0,18,19,2.0,False,2.0,False,3.0,False,23.0,False,19,19,19,0.5789473684210527,1.0,0.9473684210526315,1.0,0.9625,4,0.9705882352941176
g3_244723_24472320,g3,244723,24472320,2,20.0,20,20,2.0,False,2.0,False,3.0,False,26.0,False,20,20,20,0.55,1.0,1.0,1.0,0.9625,4,0.9705882352941176
g3_244723_24472323,g3,244723,24472323,3,21.0,18,21,2.0,False,2.0,False,2.0,False,26.0,False,21,21,21,0.5238095238095238,1.0,1.0,1.0,0.9625,4,0.9705882352941176
g3_244727_24472715,g3,244727,24472715,3,28.0,27,28,2.0,False,1.0,False,3.0,False,28.0,False,28,28,28,0.5714285714285714,1.0,0.25,2.0,0.315,4,0.3652173913043478
g3_244727_24472716,g3,244727,24472716,3,28.0,27,28,2.0,False,1.0,False,2.0,False,4.0,False,28,28,28,0.5,1.0,0.35714285714285715,2.0,0.315,4,0.3652173913043478
g3_244727_24472717,g3,244727,24472717,1,16.0,15,16,1.0,False,1.0,False,3.0,False,9.0,False,16,16,16,0.5625,1.0,0.5625,2.0,0.315,4,0.3652173913043478
g3_244727_24472718,g3,244727,24472718,2,29.0,28,29,2.0,False,2.0,False,2.0,False,7.0,False,29,29,28,0.7241379310344828,1.0,0.32142857142857145,2.0,0.315,4,0.3652173913043478
g3_244727_24472719,g3,244727,24472719,1,15.0,15,15,2.0,False,2.0,False,2.0,False,13.0,False,15,15,15,0.7333333333333333,1.0,0.4666666666666667,2.0,0.315,4,0.3652173913043478
g3_244728_24472812,g3,244728,24472812,3,26.0,23,26,2.0,False,2.0,False,3.0,False,13.0,False,26,24,26,0.46153846153846156,1.0,0.7307692307692307,1.0,0.9075,4,0.8088235294117647
g3_244728_24472813,g3,244728,24472813,2,25.0,20,25,2.0,False,1.0,False,3.0,False,22.0,False,25,25,25,0.6,1.0,0.84,1.0,0.9075,4,0.8088235294117647
g3_244736_24473610,g3,244736,24473610,3,26.0,21,26,2.0,False,2.0,False,2.0,False,17.0,False,26,26,26,0.46153846153846156,1.0,0.9615384615384616,1.0,0.9425,4,0.9375
g3_244736_24473611,g3,244736,24473611,1,16.0,16,16,2.0,False,2.0,False,3.0,False,14.0,False,16,16,16,0.4375,1.0,0.875,1.0,0.9425,4,0.9375
g3_244736_24473612,g3,244736,24473612,2,23.0,22,23,2.0,False,2.0,False,3.0,False,26.0,False,23,23,22,0.43478260869565216,1.0,0.9545454545454546,1.0,0.9425,4,0.9375
g3_244745_24474513,g3,244745,24474513,1,16.0,15,16,2.0,False,1.0,False,2.0,False,21.0,False,16,16,16,0.5625,0.4375,0.4375,2.0,0.5525,4,0.6222222222222222
g3_244745_24474514,g3,244745,24474514,3,25.0,22,25,2.0,False,2.0,False,2.0,False,25.0,False,25,25,24,0.48,0.6,0.6666666666666666,2.0,0.5525,4,0.6222222222222222
g3_244745_24474515,g3,244745,24474515,3,26.0,22,26,2.0,False,1.0,False,3.0,False,19.0,False,26,25,26,0.5384615384615384,0.48,0.7307692307692307,2.0,0.5525,4,0.6222222222222222
g3_244745_24474516,g3,244745,24474516,2,24.0,22,24,2.0,False,1.0,False,2.0,False,4.0,False,24,24,24,0.5,0.625,0.5833333333333334,2.0,0.5525,4,0.6222222222222222
g3_244746_24474611,g3,244746,24474611,3,25.0,21,25,2.0,False,1.0,False,2.0,False,2.0,False,25,25,23,0.28,1.0,0.9130434782608695,1.0,0.8825,4,0.9375
g3_244746_24474613,g3,244746,24474613,2,21.0,21,21,2.0,False,2.0,False,2.0,False,5.0,False,21,21,20,0.3333333333333333,1.0,1.0,1.0,0.8825,4,0.9375
g3_244746_24474614,g3,244746,24474614,2,23.0,22,23,2.0,False,1.0,False,2.0,False,2.0,False,23,23,22,0.43478260869565216,1.0,0.9090909090909091,1.0,0.8825,4,0.9375
g3_244755_24475522,g3,244755,24475522,2,22.0,20,22,2.0,False,2.0,False,2.0,False,26.0,False,22,22,22,0.5454545454545454,1.0,0.9090909090909091,1.0,0.915,4,0.8682170542635659
g3_244755_24475523,g3,244755,24475523,3,21.0,21,21,2.0,False,1.0,False,3.0,False,12.0,False,21,21,21,0.38095238095238093,1.0,1.0,1.0,0.915,4,0.8682170542635659
g3_244755_24475524,g3,244755,24475524,3,23.0,22,23,2.0,False,2.0,False,3.0,False,14.0,False,23,23,23,0.6521739130434783,1.0,0.8695652173913043,1.0,0.915,4,0.8682170542635659
g3_244755_24475527,g3,244755,24475527,2,22.0,20,22,2.0,False,1.0,False,2.0,False,20.0,False,22,22,22,0.5909090909090909,1.0,0.7727272727272727,1.0,0.915,4,0.8682170542635659
g3_244764_24476409,g3,244764,24476409,3,22.0,20,22,2.0,False,1.0,False,2.0,False,0.0,False,22,22,22,0.5909090909090909,1.0,0.8636363636363636,1.0,0.9125,4,0.94
g3_244774_24477419,g3,244774,24477419,2,20.0,18,20,2.0,False,1.0,False,3.0,False,16.0,False,20,20,20,0.55,1.0,1.0,1.0,0.925,4,0.9619047619047619
g3_244774_24477420,g3,244774,24477420,3,22.0,19,22,2.0,False,2.0,False,2.0,False,26.0,False,22,22,21,0.5,1.0,1.0,1.0,0.925,4,0.9619047619047619
g3_244774_24477422,g3,244774,24477422,2,21.0,19,21,2.0,False,1.0,False,2.0,False,5.0,False,21,21,20,0.6190476190476191,1.0,0.95,1.0,0.925,4,0.9619047619047619
g3_244774_24477424,g3,244774,24477424,3,19.0,16,19,2.0,False,2.0,False,2.0,False,30.0,False,19,19,19,0.47368421052631576,1.0,1.0,1.0,0.925,4,0.9619047619047619
g3_244776_24477620,g3,244776,24477620,2,22.0,21,22,1.0,False,1.0,False,2.0,False,0.0,False,22,22,22,0.6363636363636364,1.0,0.9545454545454546,1.0,0.85,4,0.8736842105263158
g3_244776_24477621,g3,244776,24477621,3,24.0,18,24,2.0,False,1.0,False,3.0,False,12.0,False,24,24,24,0.25,1.0,0.9166666666666666,1.0,0.85,4,0.8736842105263158
g3_244776_24477622,g3,244776,24477622,3,21.0,21,21,2.0,False,2.0,False,3.0,False,3.0,False,21,21,21,0.2857142857142857,1.0,0.9523809523809523,1.0,0.85,4,0.8736842105263158
g3_244780_24478010,g3,244780,24478010,2,24.0,20,24,2.0,False,1.0,False,2.0,False,3.0,False,24,24,20,0.5,1.0,0.95,1.0,0.915,4,0.9285714285714286
g3_244780_24478011,g3,244780,24478011,3,22.0,20,22,2.0,False,2.0,False,2.0,False,18.0,False,22,22,21,0.45454545454545453,1.0,1.0,1.0,0.915,4,0.9285714285714286
g3_244796_24479613,g3,244796,24479613,3,28.0,26,28,2.0,False,1.0,False,3.0,False,25.0,False,28,28,28,0.6428571428571429,1.0,0.9642857142857143,1.0,0.8175,4,0.9833333333333333
g3_244799_24479914,g3,244799,24479914,3,27.0,22,27,2.0,False,2.0,False,3.0,False,22.0,False,27,27,24,0.37037037037037035,1.0,0.5833333333333334,2.0,0.345,4,0.5327102803738317
g3_244799_24479915,g3,244799,24479915,2,26.0,26,26,2.0,False,2.0,False,3.0,False,19.0,False,26,26,25,0.5,1.0,0.52,2.0,0.345,4,0.5327102803738317
g3_244799_24479916,g3,244799,24479916,3,26.0,25,26,2.0,True,1.0,True,2.0,True,13.0,True,26,26,24,0.38461538461538464,1.0,0.7916666666666666,2.0,0.345,4,0.5327102803738317
g3_244799_24479917,g3,244799,24479917,1,17.0,16,17,2.0,False,2.0,False,3.0,False,10.0,False,17,17,17,0.5294117647058824,0.9411764705882353,0.35294117647058826,2.0,0.345,4,0.5327102803738317
g3_244801_24480113,g3,244801,24480113,1,17.0,15,17,2.0,False,2.0,False,2.0,False,8.0,False,17,17,17,0.47058823529411764,0.5882352941176471,0.29411764705882354,2.0,0.405,4,0.5617977528089888
g3_244801_24480114,g3,244801,24480114,3,29.0,27,29,2.0,False,1.0,False,3.0,False,18.0,False,29,28,29,0.6206896551724138,0.6071428571428571,0.5172413793103449,2.0,0.405,4,0.5617977528089888
g3_244801_24480115,g3,244801,24480115,2,27.0,25,27,2.0,False,2.0,False,3.0,False,19.0,False,27,27,27,0.48148148148148145,0.5185185185185185,0.7037037037037037,2.0,0.405,4,0.5617977528089888
g3_244801_24480116,g3,244801,24480116,1,16.0,15,16,2.0,False,2.0,False,2.0,False,14.0,False,16,16,16,0.4375,0.625,0.6875,2.0,0.405,4,0.5617977528089888
g3_244806_24480622,g3,244806,24480622,2,20.0,19,20,2.0,False,1.0,False,3.0,False,14.0,False,20,20,20,0.5,1.0,1.0,1.0,0.87,4,0.8728813559322034
g3_244806_24480623,g3,244806,24480623,1,18.0,16,18,2.0,False,2.0,False,2.0,False,15.0,False,18,18,18,0.4444444444444444,1.0,0.8333333333333334,1.0,0.87,4,0.8728813559322034
g3_244806_24480624,g3,244806,24480624,3,21.0,20,21,2.0,False,1.0,False,2.0,False,4.0,False,21,21,21,0.5714285714285714,1.0,0.8571428571428571,1.0,0.87,4,0.8728813559322034
g3_244806_24480625,g3,244806,24480625,3,20.0,18,20,2.0,False,2.0,False,2.0,False,25.0,False,20,20,20,0.55,1.0,0.9,1.0,0.87,4,0.8728813559322034
g3_244806_24480626,g3,244806,24480626,2,21.0,19,21,2.0,False,1.0,False,2.0,False,5.0,False,21,21,21,0.47619047619047616,1.0,0.7619047619047619,1.0,0.87,4,0.8728813559322034
g3_244806_24480627,g3,244806,24480627,1,18.0,15,18,2.0,False,2.0,False,3.0,False,9.0,False,18,18,18,0.7222222222222222,1.0,0.8888888888888888,1.0,0.87,4,0.8728813559322034
g3_244831_24483114,g3,244831,24483114,3,21.0,21,21,2.0,False,2.0,False,2.0,False,8.0,False,21,21,21,0.47619047619047616,0.5238095238095238,0.6190476190476191,2.0,0.43,4,0.6575342465753424
g3_244831_24483115,g3,244831,24483115,2,23.0,19,23,1.0,False,2.0,False,2.0,False,8.0,False,23,23,23,0.5652173913043478,0.4782608695652174,0.6956521739130435,2.0,0.43,4,0.6575342465753424
g3_244839_24483917,g3,244839,24483917,3,26.0,23,26,2.0,False,2.0,False,3.0,False,20.0,False,26,26,26,0.38461538461538464,0.9230769230769231,0.34615384615384615,2.0,0.4175,4,0.47413793103448276
g3_244839_24483918,g3,244839,24483918,2,25.0,23,25,2.0,False,1.0,False,3.0,False,26.0,False,25,25,25,0.44,0.96,0.16,2.0,0.4175,4,0.47413793103448276
g3_244839_24483919,g3,244839,24483919,2,25.0,22,25,2.0,False,2.0,False,2.0,False,10.0,False,25,25,25,0.56,0.96,0.68,2.0,0.4175,4,0.47413793103448276
g3_244839_24483920,g3,244839,24483920,2,24.0,23,24,2.0,True,1.0,True,2.0,True,13.0,True,24,24,24,0.3333333333333333,0.9583333333333334,0.8333333333333334,2.0,0.4175,4,0.47413793103448276
g3_252885_25288513,g3,252885,25288513,3,27.0,22,27,2.0,False,1.0,False,2.0,False,30.0,False,27,27,27,0.5555555555555556,0.037037037037037035,0.3333333333333333,3.0,0.4525,4,0.38235294117647056
g3_252885_25288514,g3,252885,25288514,1,17.0,17,17,2.0,False,1.0,False,2.0,False,28.0,False,17,17,17,0.5882352941176471,0.11764705882352941,0.5294117647058824,3.0,0.4525,4,0.38235294117647056
g3_252885_25288515,g3,252885,25288515,2,24.0,21,24,2.0,False,1.0,False,2.0,False,5.0,False,24,24,24,0.5416666666666666,0.16666666666666666,0.4166666666666667,3.0,0.4525,4,0.38235294117647056
g3_252885_25288517,g3,252885,25288517,1,17.0,16,17,2.0,False,1.0,False,2.0,False,0.0,False,17,17,17,0.47058823529411764,0.11764705882352941,0.29411764705882354,3.0,0.4525,4,0.38235294117647056
g3_253888_25388810,g3,253888,25388810,3,21.0,20,21,2.0,False,1.0,False,3.0,False,19.0,False,21,21,21,0.42857142857142855,0.0,0.47619047619047616,3.0,0.3775,4,0.4444444444444444
g3_253888_25388811,g3,253888,25388811,2,20.0,19,20,2.0,False,1.0,False,2.0,False,7.0,False,20,20,20,0.5,0.0,0.35,3.0,0.3775,4,0.4444444444444444
g3_257899_25789916,g3,257899,25789916,2,21.0,20,21,2.0,False,1.0,False,2.0,False,15.0,False,21,21,21,0.47619047619047616,0.047619047619047616,0.47619047619047616,3.0,0.3375,4,0.4444444444444444
g3_257899_25789917,g3,257899,25789917,3,21.0,19,21,2.0,False,1.0,False,2.0,False,10.0,False,21,21,21,0.42857142857142855,0.0,0.5238095238095238,3.0,0.3375,4,0.4444444444444444
g3_257899_25789918,g3,257899,25789918,2,22.0,20,22,2.0,False,1.0,False,2.0,False,22.0,False,22,22,22,0.36363636363636365,0.0,0.36363636363636365,3.0,0.3375,4,0.4444444444444444
g3_257905_25790522,g3,257905,25790522,2,24.0,18,24,2.0,False,1.0,False,3.0,False,16.0,False,24,24,0,0.4583333333333333,0.041666666666666664,0.4666666666666667,4.0,0.3275,4,0.3877551020408163
g3_257905_25790523,g3,257905,25790523,3,24.0,24,24,1.0,False,1.0,False,3.0,False,16.0,False,24,24,24,0.4583333333333333,0.0,0.2916666666666667,4.0,0.3275,4,0.3877551020408163
g3_257905_25790525,g3,257905,25790525,1,16.0,16,16,2.0,False,1.0,False,2.0,False,9.0,False,16,16,16,0.5,0.0,0.4375,4.0,0.3275,4,0.3877551020408163
g3_257905_25790526,g3,257905,25790526,1,16.0,16,16,2.0,False,1.0,False,2.0,False,8.0,False,16,16,16,0.5625,0.0,0.5,4.0,0.3275,4,0.3877551020408163
g3_257905_25790527,g3,257905,25790527,2,25.0,22,25,2.0,False,1.0,False,2.0,False,7.0,False,25,25,1,0.64,0.04,1.0,4.0,0.3275,4,0.3877551020408163
g3_257905_25790528,g3,257905,25790528,3,25.0,24,25,2.0,False,1.0,False,3.0,False,38.0,False,25,25,25,0.52,0.04,0.36,4.0,0.3275,4,0.3877551020408163
g3_259915_25991513,g3,259915,25991513,2,25.0,24,25,2.0,False,1.0,False,2.0,False,1.0,False,25,25,25,0.44,0.0,0.52,3.0,0.4725,4,0.4567901234567901
g3_259915_25991514,g3,259915,25991514,3,25.0,23,25,2.0,False,1.0,False,2.0,False,0.0,False,25,25,25,0.48,0.0,0.48,3.0,0.4725,4,0.4567901234567901
g3_261927_26192714,g3,261927,26192714,3,19.0,17,19,2.0,False,1.0,False,2.0,False,7.0,False,19,19,19,0.5789473684210527,0.0,0.15789473684210525,3.0,0.24,4,0.16216216216216217
g3_261927_26192715,g3,261927,26192715,2,20.0,20,20,2.0,False,1.0,False,2.0,False,19.0,False,20,20,20,0.6,0.0,0.15,3.0,0.24,4,0.16216216216216217
g3_261927_26192716,g3,261927,26192716,1,18.0,16,18,2.0,False,1.0,False,2.0,False,22.0,False,18,18,18,0.5555555555555556,0.0,0.05555555555555555,3.0,0.24,4,0.16216216216216217
g3_261927_26192717,g3,261927,26192717,1,17.0,16,17,2.0,False,1.0,False,5.0,False,13.0,False,17,17,17,0.47058823529411764,0.0,0.29411764705882354,3.0,0.24,4,0.16216216216216217
g3_262937_26293714,g3,262937,26293714,3,26.0,24,26,2.0,False,1.0,False,3.0,False,21.0,False,26,26,26,0.5,0.038461538461538464,0.0,2.0,0.0325,4,0.0
g3_262937_26293715,g3,262937,26293715,1,19.0,16,19,1.0,False,1.0,False,3.0,False,13.0,False,19,17,19,0.3684210526315789,0.0,0.0,2.0,0.0325,4,0.0
g3_262937_26293716,g3,262937,26293716,2,26.0,25,26,2.0,False,1.0,False,3.0,False,20.0,False,26,26,26,0.5,0.0,0.0,2.0,0.0325,4,0.0
g3_262937_26293717,g3,262937,26293717,1,18.0,17,18,2.0,False,1.0,False,2.0,False,5.0,False,18,17,18,0.2777777777777778,0.0,0.0,2.0,0.0325,4,0.0
g3_262937_26293718,g3,262937,26293718,2,25.0,23,25,2.0,False,1.0,False,3.0,False,19.0,False,25,23,25,0.48,0.043478260869565216,0.0,2.0,0.0325,4,0.0
g3_264945_26494517,g3,264945,26494517,3,28.0,25,28,2.0,False,1.0,False,3.0,False,16.0,False,28,28,28,0.2857142857142857,0.10714285714285714,0.03571428571428571,2.0,0.0225,4,0.05442176870748299
g3_264945_26494519,g3,264945,26494519,1,18.0,16,18,2.0,False,1.0,False,2.0,False,19.0,False,18,18,18,0.6111111111111112,0.0,0.0,2.0,0.0225,4,0.05442176870748299
g3_264945_26494520,g3,264945,26494520,2,28.0,23,28,2.0,False,1.0,False,2.0,False,22.0,False,28,28,28,0.2857142857142857,0.0,0.10714285714285714,2.0,0.0225,4,0.05442176870748299
g3_264945_26494521,g3,264945,26494521,2,28.0,26,28,2.0,False,1.0,False,2.0,False,11.0,False,28,28,28,0.42857142857142855,0.03571428571428571,0.07142857142857142,2.0,0.0225,4,0.05442176870748299
g3_264945_26494522,g3,264945,26494522,3,28.0,23,28,2.0,False,1.0,False,2.0,False,8.0,False,28,28,28,0.32142857142857145,0.10714285714285714,0.03571428571428571,2.0,0.0225,4,0.05442176870748299
gk_112038_11203801,gk,112038,11203801,1,16.0,15,16,2.0,False,1.0,False,3.0,False,12.0,False,16,16,16,0.5,0.4375,0.6875,4.0,0.705,4,0.7407407407407407
gk_112038_11203802,gk,112038,11203802,2,19.0,18,19,2.0,False,1.0,False,3.0,False,6.0,False,19,19,19,0.21052631578947367,0.47368421052631576,0.7894736842105263,4.0,0.705,4,0.7407407407407407
gk_112038_11203803,gk,112038,11203803,3,19.0,19,19,2.0,False,1.0,False,2.0,False,17.0,False,19,19,19,0.3684210526315789,0.3684210526315789,0.7368421052631579,4.0,0.705,4,0.7407407407407407
gk_123056_12305601,gk,123056,12305601,3,23.0,19,23,2.0,False,1.0,False,2.0,False,4.0,False,23,23,23,0.391304347826087,0.0,0.5217391304347826,3.0,0.3075,4,0.4375
gk_123056_12305602,gk,123056,12305602,1,17.0,15,17,2.0,False,1.0,False,3.0,False,6.0,False,17,17,17,0.4117647058823529,0.0,0.4117647058823529,3.0,0.3075,4,0.4375
gk_123056_12305603,gk,123056,12305603,2,24.0,19,24,2.0,False,1.0,False,2.0,False,16.0,False,24,24,24,0.5,0.0,0.375,3.0,0.3075,4,0.4375
gk_128068_12806802,gk,128068,12806802,2,18.0,18,18,2.0,False,1.0,False,2.0,False,1.0,False,18,18,18,0.5,0.0,0.6666666666666666,3.0,0.4,1,0.5555555555555556
gk_128068_12806803,gk,128068,12806803,3,23.0,23,23,2.0,False,1.0,False,2.0,False,11.0,False,23,23,23,0.5217391304347826,0.0,0.391304347826087,3.0,0.4,1,0.5555555555555556
gk_128076_12807602,gk,128076,12807602,2,23.0,22,23,2.0,False,1.0,False,2.0,False,8.0,False,23,23,23,0.4782608695652174,0.0,0.13043478260869565,2.0,0.1825,4,0.16666666666666666
gk_128076_12807603,gk,128076,12807603,3,24.0,23,24,2.0,False,1.0,False,2.0,False,7.0,False,24,24,24,0.2916666666666667,0.041666666666666664,0.20833333333333334,2.0,0.1825,4,0.16666666666666666
gk_128079_12807901,gk,128079,12807901,2,24.0,23,24,2.0,False,1.0,False,2.0,False,8.0,False,24,24,24,0.5,0.08333333333333333,0.625,3.0,0.3525,4,0.4426229508196721
gk_128079_12807902,gk,128079,12807902,3,21.0,21,21,2.0,False,1.0,False,2.0,False,8.0,False,21,21,21,0.5714285714285714,0.0,0.2857142857142857,3.0,0.3525,4,0.4426229508196721
gk_128079_12807903,gk,128079,12807903,1,16.0,15,16,2.0,False,1.0,False,2.0,False,8.0,False,16,16,16,0.4375,0.0625,0.375,3.0,0.3525,4,0.4426229508196721
gk_130085_13008501,gk,130085,13008501,2,20.0,20,20,2.0,False,1.0,False,3.0,False,22.0,False,20,20,20,0.55,0.0,0.15,2.0,0.21,4,0.1388888888888889
gk_130085_13008503,gk,130085,13008503,3,22.0,22,22,2.0,False,1.0,False,3.0,False,8.0,False,22,22,22,0.5454545454545454,0.0,0.045454545454545456,2.0,0.21,4,0.1388888888888889
gk_130085_13008504,gk,130085,13008504,1,17.0,17,17,2.0,False,1.0,False,2.0,False,11.0,False,17,17,17,0.29411764705882354,0.058823529411764705,0.17647058823529413,2.0,0.21,4,0.1388888888888889
gk_159171_15917101,gk,159171,15917101,3,27.0,25,27,2.0,False,1.0,False,2.0,False,10.0,False,27,27,27,0.5185185185185185,0.37037037037037035,0.6296296296296297,3.0,0.495,4,0.5283018867924528
gk_159171_15917102,gk,159171,15917102,1,16.0,16,16,2.0,False,1.0,False,3.0,False,8.0,False,16,16,16,0.5625,0.375,0.625,3.0,0.495,4,0.5283018867924528
gk_159171_15917103,gk,159171,15917103,2,24.0,19,24,2.0,False,1.0,False,2.0,False,10.0,False,24,24,24,0.375,0.16666666666666666,0.4166666666666667,3.0,0.495,4,0.5283018867924528
gk_159171_15917104,gk,159171,15917104,1,17.0,16,17,2.0,False,1.0,False,2.0,False,6.0,False,17,17,17,0.35294117647058826,0.17647058823529413,0.4117647058823529,3.0,0.495,4,0.5283018867924528
gk_159171_15917105,gk,159171,15917105,2,22.0,21,22,2.0,False,1.0,False,3.0,False,16.0,False,22,22,22,0.45454545454545453,0.18181818181818182,0.5454545454545454,3.0,0.495,4,0.5283018867924528
gk_161176_16117602,gk,161176,16117602,3,24.0,24,24,2.0,False,1.0,False,2.0,False,2.0,False,24,24,23,0.375,0.0,0.391304347826087,3.0,0.4,4,0.3670886075949367
gk_161176_16117603,gk,161176,16117603,2,24.0,24,24,2.0,False,1.0,False,2.0,False,6.0,False,24,24,24,0.375,0.0,0.3333333333333333,3.0,0.4,4,0.3670886075949367
gk_161176_16117604,gk,161176,16117604,1,17.0,17,17,2.0,False,1.0,False,2.0,False,6.0,False,17,17,17,0.29411764705882354,0.0,0.35294117647058826,3.0,0.4,4,0.3670886075949367
gk_161183_16118301,gk,161183,16118301,2,22.0,22,22,2.0,False,1.0,False,3.0,False,12.0,False,22,22,22,0.5909090909090909,0.0,0.5454545454545454,3.0,0.5825,4,0.6153846153846154
gk_161183_16118302,gk,161183,16118302,3,23.0,22,23,2.0,False,1.0,False,3.0,False,10.0,False,23,23,23,0.43478260869565216,0.043478260869565216,0.6521739130434783,3.0,0.5825,4,0.6153846153846154
gk_161183_16118304,gk,161183,16118304,3,21.0,20,21,2.0,False,1.0,False,3.0,False,10.0,False,21,21,21,0.42857142857142855,0.0,0.7619047619047619,3.0,0.5825,4,0.6153846153846154
gk_161183_16118305,gk,161183,16118305,2,23.0,20,23,2.0,False,1.0,False,2.0,False,8.0,False,23,23,23,0.4782608695652174,0.0,0.5652173913043478,3.0,0.5825,4,0.6153846153846154
gk_162184_16218401,gk,162184,16218401,2,20.0,19,20,2.0,False,1.0,False,2.0,False,4.0,False,20,20,20,0.65,0.0,0.75,3.0,0.635,4,0.7142857142857143
gk_162184_16218402,gk,162184,16218402,3,19.0,17,19,2.0,False,1.0,False,3.0,False,5.0,False,19,19,19,0.5263157894736842,0.0,0.7368421052631579,3.0,0.635,4,0.7142857142857143
gk_164198_16419801,gk,164198,16419801,3,21.0,21,21,2.0,False,1.0,False,3.0,False,13.0,False,21,21,21,0.5238095238095238,0.0,0.2857142857142857,3.0,0.365,4,0.2909090909090909
gk_164198_16419803,gk,164198,16419803,2,21.0,20,21,2.0,False,1.0,False,3.0,False,4.0,False,21,21,21,0.42857142857142855,0.09523809523809523,0.23809523809523808,3.0,0.365,4,0.2909090909090909
gk_165199_16519902,gk,165199,16519902,2,19.0,18,19,2.0,False,1.0,False,2.0,False,3.0,False,19,19,19,0.5789473684210527,0.0,0.10526315789473684,4.0,0.2,4,0.18518518518518517
gk_165199_16519903,gk,165199,16519903,3,22.0,21,22,2.0,False,1.0,False,3.0,False,12.0,False,22,22,22,0.5909090909090909,0.13636363636363635,0.2727272727272727,4.0,0.2,4,0.18518518518518517
gk_166203_16620302,gk,166203,16620302,2,25.0,21,25,2.0,False,1.0,False,4.0,False,13.0,False,25,25,25,0.4,0.08,0.68,4.0,0.6025,4,0.5584415584415584
gk_166203_16620303,gk,166203,16620303,3,21.0,19,21,2.0,False,1.0,False,2.0,False,5.0,False,21,21,21,0.6190476190476191,0.09523809523809523,0.7142857142857143,4.0,0.6025,4,0.5584415584415584
gk_168211_16821101,gk,168211,16821101,2,24.0,21,24,2.0,False,1.0,False,2.0,False,10.0,False,24,24,24,0.5,0.041666666666666664,0.5,3.0,0.5675,4,0.5631067961165048
gk_168211_16821102,gk,168211,16821102,3,23.0,22,23,2.0,False,1.0,False,2.0,False,27.0,False,23,23,23,0.43478260869565216,0.0,0.43478260869565216,3.0,0.5675,4,0.5631067961165048
gk_168211_16821104,gk,168211,16821104,1,16.0,15,16,2.0,False,1.0,False,2.0,False,8.0,False,16,16,16,0.5625,0.0,0.5,3.0,0.5675,4,0.5631067961165048
gk_168211_16821105,gk,168211,16821105,3,24.0,23,24,2.0,False,1.0,False,2.0,False,14.0,False,24,24,24,0.5833333333333334,0.0,0.7083333333333334,3.0,0.5675,4,0.5631067961165048
gk_168214_16821402,gk,168214,16821402,3,23.0,23,23,2.0,False,1.0,False,3.0,False,6.0,False,23,23,23,0.5652173913043478,0.0,0.13043478260869565,3.0,0.2825,4,0.2711864406779661
gk_168214_16821403,gk,168214,16821403,2,22.0,19,22,2.0,False,1.0,False,2.0,False,16.0,False,22,22,22,0.6363636363636364,0.0,0.36363636363636365,3.0,0.2825,4,0.2711864406779661
gk_169219_16921902,gk,169219,16921902,2,20.0,20,20,2.0,False,1.0,False,3.0,False,12.0,False,20,20,20,0.7,0.05,0.05,2.0,0.185,4,0.05454545454545454
gk_169219_16921903,gk,169219,16921903,3,22.0,19,22,2.0,False,1.0,False,2.0,False,18.0,False,22,22,22,0.6363636363636364,0.0,0.0,2.0,0.185,4,0.05454545454545454
